grid_id,county,county_short,geoid,grid_km,center_lat,center_lon,row_index,col_index,is_mock,shape_model,month,monthly_fire_probability_pct,risk_score,risk_level,mock_ndvi,mock_avgtempF,mock_humid,mock_wind,county_avgtempF,county_humid,county_wind,county_precip,county_sunHour
06083_5km_0121,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-120.317236,6,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5939,medium,0.6374,82.87,41.24,5.78,82.39,43.77,4.71,0.0032,11.28
06083_5km_0122,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-120.262711,6,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5941,medium,0.6336,82.82,41.25,5.9,82.39,43.77,4.71,0.0032,11.28
06083_5km_0123,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-120.208186,6,8,1,county_boundary_clipped_grid,2020-08,41.33,0.594,medium,0.6302,82.77,41.28,6.0,82.39,43.77,4.71,0.0032,11.28
06083_5km_0124,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-120.153661,6,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5937,medium,0.6274,82.72,41.33,6.08,82.39,43.77,4.71,0.0032,11.28
06083_5km_0125,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-120.099136,6,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5934,medium,0.6255,82.68,41.38,6.14,82.39,43.77,4.71,0.0032,11.28
06083_5km_0126,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-120.044611,6,11,1,county_boundary_clipped_grid,2020-08,41.33,0.593,medium,0.6245,82.66,41.42,6.17,82.39,43.77,4.71,0.0032,11.28
06083_5km_0127,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.990086,6,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5927,medium,0.6245,82.65,41.46,6.16,82.39,43.77,4.71,0.0032,11.28
06083_5km_0128,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.93556,6,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5924,medium,0.6255,82.65,41.48,6.13,82.39,43.77,4.71,0.0032,11.28
06083_5km_0129,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.881035,6,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5922,medium,0.6274,82.67,41.49,6.07,82.39,43.77,4.71,0.0032,11.28
06083_5km_0130,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.82651,6,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5919,medium,0.6302,82.71,41.5,5.98,82.39,43.77,4.71,0.0032,11.28
06083_5km_0131,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.771985,6,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5915,medium,0.6337,82.74,41.51,5.86,82.39,43.77,4.71,0.0032,11.28
06083_5km_0132,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.71746,6,17,1,county_boundary_clipped_grid,2020-08,41.33,0.591,medium,0.6377,82.78,41.54,5.74,82.39,43.77,4.71,0.0032,11.28
06083_5km_0133,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.662935,6,18,1,county_boundary_clipped_grid,2020-08,41.33,0.5901,medium,0.6419,82.81,41.61,5.59,82.39,43.77,4.71,0.0032,11.28
06083_5km_0134,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.60841,6,19,1,county_boundary_clipped_grid,2020-08,41.33,0.5887,medium,0.6463,82.83,41.71,5.44,82.39,43.77,4.71,0.0032,11.28
06083_5km_0135,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.553885,6,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5868,medium,0.6504,82.83,41.89,5.29,82.39,43.77,4.71,0.0032,11.28
06083_5km_0136,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.49936,6,21,1,county_boundary_clipped_grid,2020-08,41.33,0.5841,medium,0.6543,82.8,42.13,5.15,82.39,43.77,4.71,0.0032,11.28
06083_5km_0137,Santa Barbara County,Santa Barbara,06083,5.0,34.665234,-119.457087,6,22,1,county_boundary_clipped_grid,2020-08,41.33,0.5815,medium,0.657,82.75,42.38,5.08,82.39,43.77,4.71,0.0032,11.28
06083_5km_0138,Santa Barbara County,Santa Barbara,06083,5.0,34.70972,-120.583324,7,1,1,county_boundary_clipped_grid,2020-08,41.33,0.5739,medium,0.6581,82.53,43.16,4.91,82.39,43.77,4.71,0.0032,11.28
06083_5km_0139,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.535336,7,2,1,county_boundary_clipped_grid,2020-08,41.33,0.5765,medium,0.6555,82.57,42.92,5.02,82.39,43.77,4.71,0.0032,11.28
06083_5km_0140,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.480811,7,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5787,medium,0.6521,82.59,42.71,5.15,82.39,43.77,4.71,0.0032,11.28
06083_5km_0141,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.426286,7,4,1,county_boundary_clipped_grid,2020-08,41.33,0.5802,medium,0.6483,82.59,42.58,5.28,82.39,43.77,4.71,0.0032,11.28
06083_5km_0142,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.371761,7,5,1,county_boundary_clipped_grid,2020-08,41.33,0.581,medium,0.6444,82.56,42.52,5.42,82.39,43.77,4.71,0.0032,11.28
06083_5km_0143,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.317236,7,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5813,medium,0.6404,82.51,42.52,5.54,82.39,43.77,4.71,0.0032,11.28
06083_5km_0144,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.262711,7,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5813,medium,0.6367,82.46,42.55,5.66,82.39,43.77,4.71,0.0032,11.28
06083_5km_0145,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.208186,7,8,1,county_boundary_clipped_grid,2020-08,41.33,0.581,medium,0.6334,82.4,42.61,5.75,82.39,43.77,4.71,0.0032,11.28
06083_5km_0146,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.153661,7,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5805,medium,0.6308,82.35,42.67,5.83,82.39,43.77,4.71,0.0032,11.28
06083_5km_0147,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.099136,7,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5801,medium,0.6289,82.31,42.73,5.88,82.39,43.77,4.71,0.0032,11.28
06083_5km_0148,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-120.044611,7,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5797,medium,0.6279,82.28,42.78,5.91,82.39,43.77,4.71,0.0032,11.28
06083_5km_0149,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.990086,7,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5794,medium,0.6279,82.27,42.81,5.91,82.39,43.77,4.71,0.0032,11.28
06083_5km_0150,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.93556,7,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5792,medium,0.6289,82.28,42.82,5.88,82.39,43.77,4.71,0.0032,11.28
06083_5km_0151,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.881035,7,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5791,medium,0.6307,82.3,42.82,5.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0152,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.82651,7,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5791,medium,0.6334,82.34,42.8,5.73,82.39,43.77,4.71,0.0032,11.28
06083_5km_0153,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.771985,7,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5789,medium,0.6368,82.38,42.79,5.63,82.39,43.77,4.71,0.0032,11.28
06083_5km_0154,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.71746,7,17,1,county_boundary_clipped_grid,2020-08,41.33,0.5786,medium,0.6406,82.43,42.8,5.51,82.39,43.77,4.71,0.0032,11.28
06083_5km_0155,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.662935,7,18,1,county_boundary_clipped_grid,2020-08,41.33,0.578,medium,0.6447,82.47,42.83,5.37,82.39,43.77,4.71,0.0032,11.28
06083_5km_0156,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.60841,7,19,1,county_boundary_clipped_grid,2020-08,41.33,0.5769,medium,0.6489,82.49,42.91,5.23,82.39,43.77,4.71,0.0032,11.28
06083_5km_0157,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.553885,7,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5753,medium,0.6529,82.5,43.06,5.09,82.39,43.77,4.71,0.0032,11.28
06083_5km_0158,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.49936,7,21,1,county_boundary_clipped_grid,2020-08,41.33,0.5729,medium,0.6567,82.47,43.27,4.95,82.39,43.77,4.71,0.0032,11.28
06083_5km_0159,Santa Barbara County,Santa Barbara,06083,5.0,34.71015,-119.456883,7,22,1,county_boundary_clipped_grid,2020-08,41.33,0.5705,medium,0.6592,82.43,43.5,4.84,82.39,43.77,4.71,0.0032,11.28
06083_5km_0160,Santa Barbara County,Santa Barbara,06083,5.0,34.754576,-120.625883,8,0,1,county_boundary_clipped_grid,2020-08,41.33,0.5663,medium,0.6606,82.32,43.94,4.75,82.39,43.77,4.71,0.0032,11.28
06083_5km_0161,Santa Barbara County,Santa Barbara,06083,5.0,34.755641,-120.589861,8,1,1,county_boundary_clipped_grid,2020-08,41.33,0.566,medium,0.6603,82.3,43.96,4.76,82.39,43.77,4.71,0.0032,11.28
06083_5km_0162,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.535336,8,2,1,county_boundary_clipped_grid,2020-08,41.33,0.5653,medium,0.6593,82.26,44.05,4.78,82.39,43.77,4.71,0.0032,11.28
06083_5km_0163,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.480811,8,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5659,medium,0.6568,82.25,44.01,4.86,82.39,43.77,4.71,0.0032,11.28
06083_5km_0164,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.426286,8,4,1,county_boundary_clipped_grid,2020-08,41.33,0.5671,medium,0.6531,82.23,43.9,4.99,82.39,43.77,4.71,0.0032,11.28
06083_5km_0165,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.371761,8,5,1,county_boundary_clipped_grid,2020-08,41.33,0.5677,medium,0.6493,82.2,43.87,5.12,82.39,43.77,4.71,0.0032,11.28
06083_5km_0166,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.317236,8,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5678,medium,0.6454,82.15,43.89,5.24,82.39,43.77,4.71,0.0032,11.28
06083_5km_0167,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.262711,8,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5675,medium,0.6418,82.09,43.94,5.34,82.39,43.77,4.71,0.0032,11.28
06083_5km_0168,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.208186,8,8,1,county_boundary_clipped_grid,2020-08,41.33,0.567,medium,0.6386,82.03,44.01,5.44,82.39,43.77,4.71,0.0032,11.28
06083_5km_0169,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.153661,8,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5665,medium,0.636,81.97,44.09,5.51,82.39,43.77,4.71,0.0032,11.28
06083_5km_0170,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.099136,8,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5659,medium,0.6342,81.93,44.16,5.56,82.39,43.77,4.71,0.0032,11.28
06083_5km_0171,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-120.044611,8,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5655,medium,0.6332,81.9,44.21,5.59,82.39,43.77,4.71,0.0032,11.28
06083_5km_0172,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.990086,8,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5652,medium,0.6332,81.89,44.24,5.59,82.39,43.77,4.71,0.0032,11.28
06083_5km_0173,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.93556,8,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5651,medium,0.6341,81.9,44.24,5.56,82.39,43.77,4.71,0.0032,11.28
06083_5km_0174,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.881035,8,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5652,medium,0.6359,81.93,44.22,5.5,82.39,43.77,4.71,0.0032,11.28
06083_5km_0175,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.82651,8,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5653,medium,0.6385,81.97,44.2,5.42,82.39,43.77,4.71,0.0032,11.28
06083_5km_0176,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.771985,8,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5654,medium,0.6418,82.02,44.16,5.32,82.39,43.77,4.71,0.0032,11.28
06083_5km_0177,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.71746,8,17,1,county_boundary_clipped_grid,2020-08,41.33,0.5653,medium,0.6455,82.07,44.15,5.2,82.39,43.77,4.71,0.0032,11.28
06083_5km_0178,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.662935,8,18,1,county_boundary_clipped_grid,2020-08,41.33,0.5649,medium,0.6495,82.11,44.16,5.08,82.39,43.77,4.71,0.0032,11.28
06083_5km_0179,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.60841,8,19,1,county_boundary_clipped_grid,2020-08,41.33,0.564,medium,0.6536,82.14,44.22,4.94,82.39,43.77,4.71,0.0032,11.28
06083_5km_0180,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.553885,8,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5634,medium,0.6571,82.17,44.25,4.83,82.39,43.77,4.71,0.0032,11.28
06083_5km_0181,Santa Barbara County,Santa Barbara,06083,5.0,34.755065,-119.49936,8,21,1,county_boundary_clipped_grid,2020-08,41.33,0.5649,medium,0.6589,82.25,44.09,4.79,82.39,43.77,4.71,0.0032,11.28
06083_5km_0182,Santa Barbara County,Santa Barbara,06083,5.0,34.755201,-119.456957,8,22,1,county_boundary_clipped_grid,2020-08,41.33,0.5657,medium,0.6599,82.29,44.0,4.76,82.39,43.77,4.71,0.0032,11.28
06083_5km_0183,Santa Barbara County,Santa Barbara,06083,5.0,34.80381,-120.618684,9,0,1,county_boundary_clipped_grid,2020-08,41.33,0.5662,medium,0.6605,82.31,43.95,4.75,82.39,43.77,4.71,0.0032,11.28
06083_5km_0184,Santa Barbara County,Santa Barbara,06083,5.0,34.796652,-120.589861,9,1,1,county_boundary_clipped_grid,2020-08,41.33,0.5659,medium,0.6602,82.3,43.97,4.76,82.39,43.77,4.71,0.0032,11.28
06083_5km_0185,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.535336,9,2,1,county_boundary_clipped_grid,2020-08,41.33,0.5652,medium,0.6592,82.26,44.06,4.78,82.39,43.77,4.71,0.0032,11.28
06083_5km_0186,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.480811,9,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5639,medium,0.6576,82.19,44.21,4.82,82.39,43.77,4.71,0.0032,11.28
06083_5km_0187,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.426286,9,4,1,county_boundary_clipped_grid,2020-08,41.33,0.5621,medium,0.6554,82.11,44.4,4.86,82.39,43.77,4.71,0.0032,11.28
06083_5km_0188,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.371761,9,5,1,county_boundary_clipped_grid,2020-08,41.33,0.5601,medium,0.6529,82.01,44.63,4.92,82.39,43.77,4.71,0.0032,11.28
06083_5km_0189,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.317236,9,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5579,medium,0.6502,81.9,44.87,4.98,82.39,43.77,4.71,0.0032,11.28
06083_5km_0190,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.262711,9,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5558,medium,0.6475,81.79,45.11,5.04,82.39,43.77,4.71,0.0032,11.28
06083_5km_0191,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.208186,9,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5538,medium,0.6451,81.69,45.33,5.09,82.39,43.77,4.71,0.0032,11.28
06083_5km_0192,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.153661,9,9,1,county_boundary_clipped_grid,2020-08,41.33,0.5522,medium,0.643,81.61,45.52,5.14,82.39,43.77,4.71,0.0032,11.28
06083_5km_0193,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.099136,9,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5513,medium,0.6413,81.56,45.62,5.18,82.39,43.77,4.71,0.0032,11.28
06083_5km_0194,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-120.044611,9,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5509,medium,0.6404,81.53,45.68,5.2,82.39,43.77,4.71,0.0032,11.28
06083_5km_0195,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.990086,9,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5506,medium,0.6403,81.52,45.7,5.2,82.39,43.77,4.71,0.0032,11.28
06083_5km_0196,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.93556,9,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5507,medium,0.6412,81.54,45.69,5.18,82.39,43.77,4.71,0.0032,11.28
06083_5km_0197,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.881035,9,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5518,medium,0.6425,81.59,45.57,5.15,82.39,43.77,4.71,0.0032,11.28
06083_5km_0198,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.82651,9,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5533,medium,0.6444,81.67,45.4,5.11,82.39,43.77,4.71,0.0032,11.28
06083_5km_0199,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.771985,9,16,1,county_boundary_clipped_grid,2020-08,41.33,0.5552,medium,0.6467,81.76,45.18,5.05,82.39,43.77,4.71,0.0032,11.28
06083_5km_0200,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.71746,9,17,1,county_boundary_clipped_grid,2020-08,41.33,0.5573,medium,0.6494,81.87,44.95,5.0,82.39,43.77,4.71,0.0032,11.28
06083_5km_0201,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.662935,9,18,1,county_boundary_clipped_grid,2020-08,41.33,0.5594,medium,0.6521,81.97,44.7,4.94,82.39,43.77,4.71,0.0032,11.28
06083_5km_0202,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.60841,9,19,1,county_boundary_clipped_grid,2020-08,41.33,0.5615,medium,0.6547,82.08,44.47,4.88,82.39,43.77,4.71,0.0032,11.28
06083_5km_0203,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.553885,9,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5634,medium,0.657,82.17,44.26,4.83,82.39,43.77,4.71,0.0032,11.28
06083_5km_0204,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.49936,9,21,1,county_boundary_clipped_grid,2020-08,41.33,0.5648,medium,0.6588,82.24,44.1,4.79,82.39,43.77,4.71,0.0032,11.28
06083_5km_0205,Santa Barbara County,Santa Barbara,06083,5.0,34.799981,-119.457199,9,22,1,county_boundary_clipped_grid,2020-08,41.33,0.5656,medium,0.6598,82.28,44.01,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0206,Santa Barbara County,Santa Barbara,06083,5.0,34.866664,-120.617518,10,0,1,county_boundary_clipped_grid,2020-08,41.33,0.5677,medium,0.6624,82.39,43.77,4.71,82.39,43.77,4.71,0.0032,11.28
06083_5km_0207,Santa Barbara County,Santa Barbara,06083,5.0,34.852248,-120.586767,10,1,1,county_boundary_clipped_grid,2020-08,41.33,0.567,medium,0.6615,82.35,43.85,4.73,82.39,43.77,4.71,0.0032,11.28
06083_5km_0208,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.535336,10,2,1,county_boundary_clipped_grid,2020-08,41.33,0.566,medium,0.6603,82.3,43.97,4.76,82.39,43.77,4.71,0.0032,11.28
06083_5km_0209,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.480811,10,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5647,medium,0.6586,82.24,44.11,4.79,82.39,43.77,4.71,0.0032,11.28
06083_5km_0210,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.426286,10,4,1,county_boundary_clipped_grid,2020-08,41.33,0.563,medium,0.6565,82.15,44.31,4.84,82.39,43.77,4.71,0.0032,11.28
06083_5km_0211,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.371761,10,5,1,county_boundary_clipped_grid,2020-08,41.33,0.5609,medium,0.654,82.05,44.53,4.9,82.39,43.77,4.71,0.0032,11.28
06083_5km_0212,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.317236,10,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5588,medium,0.6513,81.94,44.78,4.95,82.39,43.77,4.71,0.0032,11.28
06083_5km_0213,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.262711,10,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5566,medium,0.6486,81.83,45.02,5.01,82.39,43.77,4.71,0.0032,11.28
06083_5km_0214,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.208186,10,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5547,medium,0.6461,81.74,45.24,5.07,82.39,43.77,4.71,0.0032,11.28
06083_5km_0215,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.153661,10,9,1,county_boundary_clipped_grid,2020-08,41.33,0.553,medium,0.6441,81.65,45.43,5.11,82.39,43.77,4.71,0.0032,11.28
06083_5km_0216,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.099136,10,10,1,county_boundary_clipped_grid,2020-08,41.33,0.5518,medium,0.6425,81.59,45.56,5.15,82.39,43.77,4.71,0.0032,11.28
06083_5km_0217,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-120.044611,10,11,1,county_boundary_clipped_grid,2020-08,41.33,0.5511,medium,0.6417,81.56,45.64,5.16,82.39,43.77,4.71,0.0032,11.28
06083_5km_0218,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.990086,10,12,1,county_boundary_clipped_grid,2020-08,41.33,0.5511,medium,0.6416,81.55,45.65,5.17,82.39,43.77,4.71,0.0032,11.28
06083_5km_0219,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.93556,10,13,1,county_boundary_clipped_grid,2020-08,41.33,0.5515,medium,0.6422,81.58,45.59,5.15,82.39,43.77,4.71,0.0032,11.28
06083_5km_0220,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.881035,10,14,1,county_boundary_clipped_grid,2020-08,41.33,0.5526,medium,0.6435,81.63,45.47,5.13,82.39,43.77,4.71,0.0032,11.28
06083_5km_0221,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.82651,10,15,1,county_boundary_clipped_grid,2020-08,41.33,0.5541,medium,0.6454,81.71,45.3,5.08,82.39,43.77,4.71,0.0032,11.28
06083_5km_0222,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.771985,10,16,1,county_boundary_clipped_grid,2020-08,41.33,0.556,medium,0.6478,81.8,45.09,5.03,82.39,43.77,4.71,0.0032,11.28
06083_5km_0223,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.71746,10,17,1,county_boundary_clipped_grid,2020-08,41.33,0.5581,medium,0.6504,81.91,44.85,4.97,82.39,43.77,4.71,0.0032,11.28
06083_5km_0224,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.662935,10,18,1,county_boundary_clipped_grid,2020-08,41.33,0.5603,medium,0.6531,82.02,44.61,4.91,82.39,43.77,4.71,0.0032,11.28
06083_5km_0225,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.60841,10,19,1,county_boundary_clipped_grid,2020-08,41.33,0.5624,medium,0.6557,82.12,44.37,4.86,82.39,43.77,4.71,0.0032,11.28
06083_5km_0226,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.553885,10,20,1,county_boundary_clipped_grid,2020-08,41.33,0.5642,medium,0.658,82.21,44.17,4.81,82.39,43.77,4.71,0.0032,11.28
06083_5km_0227,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.49936,10,21,1,county_boundary_clipped_grid,2020-08,41.33,0.5656,medium,0.6598,82.28,44.01,4.77,82.39,43.77,4.71,0.0032,11.28
06083_5km_0228,Santa Barbara County,Santa Barbara,06083,5.0,34.844896,-119.457211,10,22,1,county_boundary_clipped_grid,2020-08,41.33,0.5664,medium,0.6608,82.32,43.92,4.74,82.39,43.77,4.71,0.0032,11.28
06083_5km_0229,Santa Barbara County,Santa Barbara,06083,5.0,34.895214,-120.630106,11,0,1,county_boundary_clipped_grid,2020-08,41.33,0.569,medium,0.664,82.45,43.63,4.74,82.39,43.77,4.71,0.0032,11.28
06083_5km_0230,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.589861,11,1,1,county_boundary_clipped_grid,2020-08,41.33,0.5685,medium,0.6634,82.43,43.69,4.73,82.39,43.77,4.71,0.0032,11.28
06083_5km_0231,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.535336,11,2,1,county_boundary_clipped_grid,2020-08,41.33,0.5677,medium,0.6624,82.39,43.77,4.71,82.39,43.77,4.71,0.0032,11.28
06083_5km_0232,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.480811,11,3,1,county_boundary_clipped_grid,2020-08,41.33,0.5664,medium,0.6608,82.32,43.92,4.75,82.39,43.77,4.71,0.0032,11.28
06083_5km_0233,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.426286,11,4,1,county_boundary_clipped_grid,2020-08,41.33,0.5647,medium,0.6586,82.24,44.12,4.79,82.39,43.77,4.71,0.0032,11.28
06083_5km_0234,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.371761,11,5,1,county_boundary_clipped_grid,2020-08,41.33,0.5626,medium,0.6561,82.13,44.34,4.85,82.39,43.77,4.71,0.0032,11.28
06083_5km_0235,Santa Barbara County,Santa Barbara,06083,5.0,34.886463,-120.317236,11,6,1,county_boundary_clipped_grid,2020-08,41.33,0.5603,medium,0.6532,82.02,44.6,4.91,82.39,43.77,4.71,0.0032,11.28
06083_5km_0236,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.262711,11,7,1,county_boundary_clipped_grid,2020-08,41.33,0.5583,medium,0.6507,81.92,44.83,4.97,82.39,43.77,4.71,0.0032,11.28
06083_5km_0237,Santa Barbara County,Santa Barbara,06083,5.0,34.889812,-120.208186,11,8,1,county_boundary_clipped_grid,2020-08,41.33,0.5564,medium,0.6482,81.82,45.05,5.02,82.39,43.77,4.71,0.0032,11.28
